product,animal,time_of_day,storage,days_since,density,fat,snf,size,condition,type,purity,moisture,name,ripeness,color,quantity,freshness,grade
eggs,,,room,10,0.0,0.0,0.0,medium,clean,,,,,,,30.0,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,large,,,,,lettuce,hard,green,2.0,60.0,B
milk,goat,evening,room,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
vegetables,,,room,1,0.0,0.0,0.0,medium,,,,,potato,soft,green,5.0,90.0,A
eggs,,,room,4,0.0,0.0,0.0,large,dirty,,,,,,,72.0,,C
eggs,,,room,14,0.0,0.0,0.0,small,dirty,,,,,,,2.0,,C
fruits,,,refrigerated,6,0.0,0.0,0.0,large,,,,,banana,medium,green,9.0,40.0,C
fruits,,,refrigerated,6,0.0,0.0,0.0,large,,,,,strawberry,medium,yellow,10.0,40.0,C
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,kiwi,medium,green,7.0,40.0,C
vegetables,,,room,4,0.0,0.0,0.0,large,,,,,onion,medium,green,8.0,60.0,B
eggs,,,room,0,0.0,0.0,0.0,small,clean,,,,,,,100.0,,C
eggs,,,refrigerated,8,0.0,0.0,0.0,medium,clean,,,,,,,44.0,,C
eggs,,,refrigerated,10,0.0,0.0,0.0,large,dirty,,,,,,,30.0,,C
fruits,,,refrigerated,2,0.0,0.0,0.0,large,,,,,kiwi,medium,green,14.0,80.0,A
fruits,,,room,5,0.0,0.0,0.0,large,,,,,watermelon,soft,red,25.0,50.0,B
vegetables,,,refrigerated,1,0.0,0.0,0.0,medium,,,,,tomato,hard,red,4.0,90.0,A
vegetables,,,refrigerated,2,0.0,0.0,0.0,large,,,,,zucchini,medium,green,15.0,80.0,A
fruits,,,room,3,0.0,0.0,0.0,small,,,,,strawberry,hard,yellow,21.0,70.0,B
honey,,,refrigerated,150,0.0,0.0,0.0,,,dark,80,20,,,,85.0,,C
eggs,,,room,1,0.0,0.0,0.0,small,dirty,,,,,,,93.0,,C
milk,cow,evening,refrigerated,6,1.03,3.5,8.5,,,,,,,,,10.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,mango,medium,red,6.0,50.0,B
fruits,,,room,0,0.0,0.0,0.0,medium,,,,,apple,medium,red,7.0,100.0,A
vegetables,,,refrigerated,1,0.0,0.0,0.0,large,,,,,radish,soft,red,17.0,90.0,A
vegetables,,,refrigerated,7,0.0,0.0,0.0,large,,,,,cauliflower,hard,yellow,23.0,30.0,C
eggs,,,room,9,0.0,0.0,0.0,medium,clean,,,,,,,37.0,,C
fruits,,,room,5,0.0,0.0,0.0,large,,,,,orange,medium,red,48.0,50.0,B
honey,,,refrigerated,70,0.0,0.0,0.0,,,dark,80,20,,,,93.0,,C
milk,buffalo,evening,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
eggs,,,refrigerated,7,0.0,0.0,0.0,large,dirty,,,,,,,51.0,,C
milk,buffalo,morning,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
vegetables,,,room,4,0.0,0.0,0.0,medium,,,,,beetroot,hard,green,40.0,60.0,B
vegetables,,,refrigerated,5,0.0,0.0,0.0,small,,,,,beetroot,soft,green,46.0,50.0,B
milk,goat,evening,room,2,1.032,4.5,8.0,,,,,,,,,70.0,,C
eggs,,,refrigerated,4,0.0,0.0,0.0,small,dirty,,,,,,,72.0,,C
fruits,,,room,1,0.0,0.0,0.0,large,,,,,watermelon,soft,red,38.0,90.0,A
milk,buffalo,morning,refrigerated,5,1.04,6.5,9.0,,,,,,,,,25.0,,C
eggs,,,room,11,0.0,0.0,0.0,medium,dirty,,,,,,,23.0,,C
vegetables,,,room,6,0.0,0.0,0.0,small,,,,,onion,hard,green,12.0,40.0,C
honey,,,refrigerated,320,0.0,0.0,0.0,,,light,85,17,,,,68.0,,C
eggs,,,refrigerated,10,0.0,0.0,0.0,large,dirty,,,,,,,30.0,,C
eggs,,,refrigerated,12,0.0,0.0,0.0,large,dirty,,,,,,,16.0,,C
vegetables,,,refrigerated,2,0.0,0.0,0.0,small,,,,,pepper,medium,red,3.0,80.0,A
fruits,,,room,3,0.0,0.0,0.0,large,,,,,watermelon,hard,yellow,48.0,70.0,B
milk,buffalo,morning,refrigerated,2,1.04,6.5,9.0,,,,,,,,,70.0,,C
milk,cow,morning,room,1,1.03,3.5,8.5,,,,,,,,,85.0,,C
eggs,,,room,7,0.0,0.0,0.0,small,clean,,,,,,,51.0,,C
fruits,,,refrigerated,0,0.0,0.0,0.0,large,,,,,strawberry,hard,yellow,23.0,100.0,A
eggs,,,refrigerated,0,0.0,0.0,0.0,small,dirty,,,,,,,100.0,,C
eggs,,,room,11,0.0,0.0,0.0,small,dirty,,,,,,,23.0,,C
milk,buffalo,evening,room,2,1.04,6.5,9.0,,,,,,,,,70.0,,C
fruits,,,refrigerated,3,0.0,0.0,0.0,small,,,,,papaya,hard,yellow,31.0,70.0,B
fruits,,,refrigerated,3,0.0,0.0,0.0,medium,,,,,papaya,hard,red,25.0,70.0,B
eggs,,,room,10,0.0,0.0,0.0,small,clean,,,,,,,30.0,,C
fruits,,,refrigerated,0,0.0,0.0,0.0,large,,,,,apple,medium,red,6.0,100.0,A
fruits,,,room,6,0.0,0.0,0.0,large,,,,,orange,medium,yellow,15.0,40.0,C
honey,,,room,331,0.0,0.0,0.0,,,dark,80,20,,,,66.9,,C
milk,buffalo,evening,room,6,1.04,6.5,9.0,,,,,,,,,10.0,,C
fruits,,,room,7,0.0,0.0,0.0,medium,,,,,kiwi,soft,green,21.0,30.0,C
milk,goat,evening,refrigerated,0,1.032,4.5,8.0,,,,,,,,,100.0,,C
eggs,,,refrigerated,2,0.0,0.0,0.0,small,dirty,,,,,,,86.0,,C
eggs,,,refrigerated,11,0.0,0.0,0.0,medium,clean,,,,,,,23.0,,C
fruits,,,room,3,0.0,0.0,0.0,small,,,,,pear,hard,green,19.0,70.0,B
eggs,,,room,3,0.0,0.0,0.0,small,clean,,,,,,,79.0,,C
honey,,,refrigerated,26,0.0,0.0,0.0,,,light,85,17,,,,97.4,,C
fruits,,,refrigerated,3,0.0,0.0,0.0,large,,,,,orange,medium,red,21.0,70.0,B
fruits,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,banana,hard,yellow,37.0,100.0,A
honey,,,refrigerated,90,0.0,0.0,0.0,,,dark,80,20,,,,91.0,,C
honey,,,refrigerated,288,0.0,0.0,0.0,,,dark,80,20,,,,71.2,,C
honey,,,room,331,0.0,0.0,0.0,,,dark,80,20,,,,66.9,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,medium,,,,,broccoli,soft,red,19.0,60.0,B
eggs,,,refrigerated,11,0.0,0.0,0.0,small,clean,,,,,,,23.0,,C
fruits,,,room,5,0.0,0.0,0.0,medium,,,,,guava,soft,green,1.0,50.0,B
honey,,,refrigerated,65,0.0,0.0,0.0,,,light,85,17,,,,93.5,,C
milk,cow,morning,refrigerated,0,1.03,3.5,8.5,,,,,,,,,100.0,,C
eggs,,,room,9,0.0,0.0,0.0,large,dirty,,,,,,,37.0,,C
milk,buffalo,evening,refrigerated,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
vegetables,,,room,5,0.0,0.0,0.0,small,,,,,pepper,soft,yellow,25.0,50.0,B
vegetables,,,room,7,0.0,0.0,0.0,large,,,,,cucumber,medium,red,42.0,30.0,C
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,pear,hard,red,38.0,40.0,C
fruits,,,room,7,0.0,0.0,0.0,large,,,,,orange,medium,red,16.0,30.0,C
eggs,,,refrigerated,7,0.0,0.0,0.0,medium,dirty,,,,,,,51.0,,C
milk,goat,evening,refrigerated,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
milk,buffalo,morning,refrigerated,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
honey,,,room,99,0.0,0.0,0.0,,,dark,80,20,,,,90.1,,C
honey,,,room,161,0.0,0.0,0.0,,,light,85,17,,,,83.9,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,small,,,,,pineapple,hard,green,18.0,50.0,B
honey,,,refrigerated,241,0.0,0.0,0.0,,,light,85,17,,,,75.9,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,small,,,,,tomato,hard,yellow,32.0,100.0,A
vegetables,,,refrigerated,4,0.0,0.0,0.0,large,,,,,radish,soft,red,39.0,60.0,B
vegetables,,,refrigerated,6,0.0,0.0,0.0,large,,,,,radish,soft,yellow,13.0,40.0,C
eggs,,,refrigerated,8,0.0,0.0,0.0,large,dirty,,,,,,,44.0,,C
milk,buffalo,evening,room,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
milk,buffalo,morning,room,4,1.04,6.5,9.0,,,,,,,,,40.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,large,,,,,strawberry,soft,green,44.0,50.0,B
fruits,,,refrigerated,4,0.0,0.0,0.0,small,,,,,guava,hard,yellow,29.0,60.0,B
milk,goat,evening,room,0,1.032,4.5,8.0,,,,,,,,,100.0,,C
vegetables,,,room,1,0.0,0.0,0.0,medium,,,,,lettuce,hard,red,13.0,90.0,A
honey,,,refrigerated,136,0.0,0.0,0.0,,,light,85,17,,,,86.4,,C
fruits,,,room,3,0.0,0.0,0.0,small,,,,,watermelon,hard,green,3.0,70.0,B
milk,cow,morning,room,2,1.03,3.5,8.5,,,,,,,,,70.0,,C
eggs,,,room,0,0.0,0.0,0.0,large,clean,,,,,,,100.0,,C
fruits,,,room,0,0.0,0.0,0.0,large,,,,,watermelon,hard,green,25.0,100.0,A
vegetables,,,refrigerated,5,0.0,0.0,0.0,small,,,,,zucchini,soft,green,6.0,50.0,B
fruits,,,room,0,0.0,0.0,0.0,small,,,,,watermelon,medium,yellow,30.0,100.0,A
vegetables,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,zucchini,hard,green,6.0,50.0,B
eggs,,,room,12,0.0,0.0,0.0,large,clean,,,,,,,16.0,,C
eggs,,,refrigerated,1,0.0,0.0,0.0,medium,clean,,,,,,,93.0,,C
eggs,,,refrigerated,8,0.0,0.0,0.0,medium,clean,,,,,,,44.0,,C
vegetables,,,room,1,0.0,0.0,0.0,medium,,,,,chilli,medium,yellow,29.0,90.0,A
eggs,,,room,2,0.0,0.0,0.0,large,dirty,,,,,,,86.0,,C
vegetables,,,room,7,0.0,0.0,0.0,medium,,,,,zucchini,medium,yellow,30.0,30.0,C
eggs,,,refrigerated,12,0.0,0.0,0.0,large,clean,,,,,,,16.0,,C
milk,goat,morning,room,4,1.032,4.5,8.0,,,,,,,,,40.0,,C
honey,,,refrigerated,296,0.0,0.0,0.0,,,dark,80,20,,,,70.4,,C
eggs,,,room,14,0.0,0.0,0.0,large,clean,,,,,,,2.0,,C
fruits,,,room,3,0.0,0.0,0.0,small,,,,,blueberry,soft,yellow,5.0,70.0,B
honey,,,room,163,0.0,0.0,0.0,,,dark,80,20,,,,83.7,,C
fruits,,,refrigerated,6,0.0,0.0,0.0,large,,,,,watermelon,hard,green,40.0,40.0,C
eggs,,,refrigerated,12,0.0,0.0,0.0,medium,clean,,,,,,,16.0,,C
eggs,,,room,13,0.0,0.0,0.0,medium,clean,,,,,,,9.0,,C
eggs,,,room,0,0.0,0.0,0.0,large,dirty,,,,,,,100.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,large,,,,,pear,soft,green,5.0,50.0,B
fruits,,,refrigerated,6,0.0,0.0,0.0,medium,,,,,apple,soft,yellow,35.0,40.0,C
honey,,,room,162,0.0,0.0,0.0,,,light,85,17,,,,83.8,,C
eggs,,,refrigerated,6,0.0,0.0,0.0,small,clean,,,,,,,58.0,,C
vegetables,,,refrigerated,5,0.0,0.0,0.0,small,,,,,potato,soft,green,33.0,50.0,B
honey,,,room,282,0.0,0.0,0.0,,,dark,80,20,,,,71.8,,C
fruits,,,room,3,0.0,0.0,0.0,small,,,,,grapes,hard,red,44.0,70.0,B
honey,,,refrigerated,239,0.0,0.0,0.0,,,light,85,17,,,,76.1,,C
fruits,,,refrigerated,2,0.0,0.0,0.0,small,,,,,guava,medium,red,15.0,80.0,A
honey,,,room,365,0.0,0.0,0.0,,,dark,80,20,,,,63.5,,C
fruits,,,room,4,0.0,0.0,0.0,large,,,,,orange,medium,red,7.0,60.0,B
honey,,,refrigerated,71,0.0,0.0,0.0,,,light,85,17,,,,92.9,,C
honey,,,refrigerated,329,0.0,0.0,0.0,,,light,85,17,,,,67.1,,C
milk,goat,morning,room,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
fruits,,,refrigerated,3,0.0,0.0,0.0,medium,,,,,watermelon,hard,yellow,6.0,70.0,B
milk,buffalo,evening,refrigerated,5,1.04,6.5,9.0,,,,,,,,,25.0,,C
vegetables,,,room,1,0.0,0.0,0.0,small,,,,,cauliflower,hard,red,29.0,90.0,A
eggs,,,refrigerated,3,0.0,0.0,0.0,medium,clean,,,,,,,79.0,,C
eggs,,,refrigerated,2,0.0,0.0,0.0,medium,clean,,,,,,,86.0,,C
eggs,,,room,5,0.0,0.0,0.0,small,dirty,,,,,,,65.0,,C
fruits,,,refrigerated,6,0.0,0.0,0.0,small,,,,,blueberry,medium,yellow,1.0,40.0,C
vegetables,,,room,4,0.0,0.0,0.0,small,,,,,carrot,soft,red,38.0,60.0,B
honey,,,room,220,0.0,0.0,0.0,,,light,85,17,,,,78.0,,C
eggs,,,room,11,0.0,0.0,0.0,medium,dirty,,,,,,,23.0,,C
honey,,,refrigerated,324,0.0,0.0,0.0,,,light,85,17,,,,67.6,,C
milk,buffalo,evening,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
fruits,,,room,0,0.0,0.0,0.0,medium,,,,,watermelon,soft,green,45.0,100.0,A
honey,,,room,92,0.0,0.0,0.0,,,dark,80,20,,,,90.8,,C
honey,,,room,318,0.0,0.0,0.0,,,light,85,17,,,,68.2,,C
honey,,,room,190,0.0,0.0,0.0,,,dark,80,20,,,,81.0,,C
eggs,,,refrigerated,14,0.0,0.0,0.0,medium,dirty,,,,,,,2.0,,C
honey,,,room,84,0.0,0.0,0.0,,,light,85,17,,,,91.6,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,large,,,,,zucchini,hard,yellow,10.0,60.0,B
eggs,,,refrigerated,12,0.0,0.0,0.0,small,dirty,,,,,,,16.0,,C
vegetables,,,refrigerated,5,0.0,0.0,0.0,small,,,,,zucchini,soft,red,37.0,50.0,B
vegetables,,,room,0,0.0,0.0,0.0,small,,,,,cucumber,medium,yellow,34.0,100.0,A
milk,goat,morning,room,6,1.032,4.5,8.0,,,,,,,,,10.0,,C
honey,,,room,348,0.0,0.0,0.0,,,light,85,17,,,,65.19999999999999,,C
vegetables,,,room,4,0.0,0.0,0.0,small,,,,,lettuce,soft,green,18.0,60.0,B
eggs,,,room,12,0.0,0.0,0.0,medium,clean,,,,,,,16.0,,C
honey,,,room,242,0.0,0.0,0.0,,,dark,80,20,,,,75.8,,C
honey,,,room,246,0.0,0.0,0.0,,,dark,80,20,,,,75.4,,C
honey,,,room,296,0.0,0.0,0.0,,,dark,80,20,,,,70.4,,C
vegetables,,,room,5,0.0,0.0,0.0,large,,,,,lettuce,soft,red,36.0,50.0,B
eggs,,,refrigerated,13,0.0,0.0,0.0,large,clean,,,,,,,9.0,,C
milk,buffalo,morning,refrigerated,2,1.04,6.5,9.0,,,,,,,,,70.0,,C
vegetables,,,room,5,0.0,0.0,0.0,large,,,,,carrot,hard,red,26.0,50.0,B
honey,,,refrigerated,351,0.0,0.0,0.0,,,light,85,17,,,,64.9,,C
fruits,,,refrigerated,0,0.0,0.0,0.0,large,,,,,guava,medium,yellow,2.0,100.0,A
vegetables,,,room,7,0.0,0.0,0.0,large,,,,,broccoli,hard,red,30.0,30.0,C
fruits,,,refrigerated,2,0.0,0.0,0.0,large,,,,,mango,hard,green,11.0,80.0,A
milk,goat,evening,refrigerated,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
honey,,,room,224,0.0,0.0,0.0,,,dark,80,20,,,,77.6,,C
vegetables,,,room,3,0.0,0.0,0.0,large,,,,,pepper,soft,yellow,48.0,70.0,B
milk,buffalo,morning,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
vegetables,,,room,4,0.0,0.0,0.0,small,,,,,carrot,hard,red,50.0,60.0,B
honey,,,room,19,0.0,0.0,0.0,,,dark,80,20,,,,98.1,,C
eggs,,,refrigerated,10,0.0,0.0,0.0,large,dirty,,,,,,,30.0,,C
milk,cow,evening,refrigerated,1,1.03,3.5,8.5,,,,,,,,,85.0,,C
honey,,,refrigerated,5,0.0,0.0,0.0,,,dark,80,20,,,,99.5,,C
fruits,,,room,4,0.0,0.0,0.0,medium,,,,,orange,soft,green,18.0,60.0,B
vegetables,,,room,6,0.0,0.0,0.0,medium,,,,,pepper,hard,green,9.0,40.0,C
honey,,,room,185,0.0,0.0,0.0,,,light,85,17,,,,81.5,,C
milk,buffalo,morning,room,6,1.04,6.5,9.0,,,,,,,,,10.0,,C
milk,goat,morning,room,2,1.032,4.5,8.0,,,,,,,,,70.0,,C
honey,,,refrigerated,37,0.0,0.0,0.0,,,light,85,17,,,,96.3,,C
vegetables,,,room,6,0.0,0.0,0.0,small,,,,,radish,soft,green,33.0,40.0,C
honey,,,room,112,0.0,0.0,0.0,,,light,85,17,,,,88.8,,C
vegetables,,,room,3,0.0,0.0,0.0,small,,,,,cabbage,medium,yellow,27.0,70.0,B
fruits,,,refrigerated,3,0.0,0.0,0.0,small,,,,,watermelon,hard,yellow,16.0,70.0,B
milk,buffalo,morning,refrigerated,1,1.04,6.5,9.0,,,,,,,,,85.0,,C
milk,buffalo,evening,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
eggs,,,room,8,0.0,0.0,0.0,large,clean,,,,,,,44.0,,C
eggs,,,refrigerated,0,0.0,0.0,0.0,small,clean,,,,,,,100.0,,C
honey,,,room,362,0.0,0.0,0.0,,,light,85,17,,,,63.8,,C
eggs,,,room,13,0.0,0.0,0.0,large,clean,,,,,,,9.0,,C
eggs,,,refrigerated,5,0.0,0.0,0.0,medium,clean,,,,,,,65.0,,C
eggs,,,refrigerated,0,0.0,0.0,0.0,medium,dirty,,,,,,,100.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,large,,,,,guava,soft,yellow,36.0,50.0,B
honey,,,refrigerated,226,0.0,0.0,0.0,,,dark,80,20,,,,77.4,,C
milk,goat,morning,room,4,1.032,4.5,8.0,,,,,,,,,40.0,,C
vegetables,,,room,4,0.0,0.0,0.0,large,,,,,cabbage,soft,yellow,12.0,60.0,B
honey,,,room,192,0.0,0.0,0.0,,,dark,80,20,,,,80.8,,C
vegetables,,,room,7,0.0,0.0,0.0,large,,,,,chilli,medium,red,1.0,30.0,C
fruits,,,room,3,0.0,0.0,0.0,small,,,,,mango,soft,yellow,34.0,70.0,B
honey,,,room,305,0.0,0.0,0.0,,,light,85,17,,,,69.5,,C
milk,cow,morning,room,1,1.03,3.5,8.5,,,,,,,,,85.0,,C
honey,,,refrigerated,39,0.0,0.0,0.0,,,dark,80,20,,,,96.1,,C
honey,,,refrigerated,361,0.0,0.0,0.0,,,light,85,17,,,,63.9,,C
eggs,,,room,6,0.0,0.0,0.0,medium,clean,,,,,,,58.0,,C
eggs,,,refrigerated,5,0.0,0.0,0.0,medium,clean,,,,,,,65.0,,C
eggs,,,refrigerated,8,0.0,0.0,0.0,large,dirty,,,,,,,44.0,,C
eggs,,,refrigerated,7,0.0,0.0,0.0,small,clean,,,,,,,51.0,,C
fruits,,,room,7,0.0,0.0,0.0,large,,,,,papaya,medium,green,27.0,30.0,C
eggs,,,room,0,0.0,0.0,0.0,small,clean,,,,,,,100.0,,C
honey,,,refrigerated,227,0.0,0.0,0.0,,,light,85,17,,,,77.3,,C
fruits,,,refrigerated,3,0.0,0.0,0.0,small,,,,,guava,hard,yellow,6.0,70.0,B
vegetables,,,room,4,0.0,0.0,0.0,large,,,,,carrot,soft,yellow,42.0,60.0,B
milk,cow,evening,room,7,1.03,3.5,8.5,,,,,,,,,0.0,,C
fruits,,,room,0,0.0,0.0,0.0,small,,,,,strawberry,hard,green,37.0,100.0,A
eggs,,,refrigerated,6,0.0,0.0,0.0,medium,clean,,,,,,,58.0,,C
eggs,,,refrigerated,4,0.0,0.0,0.0,medium,dirty,,,,,,,72.0,,C
honey,,,refrigerated,3,0.0,0.0,0.0,,,light,85,17,,,,99.7,,C
honey,,,refrigerated,137,0.0,0.0,0.0,,,light,85,17,,,,86.3,,C
milk,buffalo,evening,refrigerated,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
eggs,,,refrigerated,12,0.0,0.0,0.0,small,dirty,,,,,,,16.0,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,chilli,soft,green,17.0,100.0,A
eggs,,,room,3,0.0,0.0,0.0,medium,clean,,,,,,,79.0,,C
honey,,,room,106,0.0,0.0,0.0,,,dark,80,20,,,,89.4,,C
vegetables,,,refrigerated,2,0.0,0.0,0.0,small,,,,,radish,hard,green,46.0,80.0,A
vegetables,,,refrigerated,7,0.0,0.0,0.0,medium,,,,,cucumber,medium,red,27.0,30.0,C
honey,,,refrigerated,34,0.0,0.0,0.0,,,dark,80,20,,,,96.6,,C
eggs,,,room,9,0.0,0.0,0.0,medium,clean,,,,,,,37.0,,C
fruits,,,room,0,0.0,0.0,0.0,small,,,,,mango,soft,red,35.0,100.0,A
vegetables,,,room,6,0.0,0.0,0.0,large,,,,,cauliflower,soft,green,9.0,40.0,C
milk,cow,evening,room,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
milk,goat,evening,room,2,1.032,4.5,8.0,,,,,,,,,70.0,,C
vegetables,,,room,1,0.0,0.0,0.0,medium,,,,,broccoli,hard,red,28.0,90.0,A
milk,buffalo,evening,room,5,1.04,6.5,9.0,,,,,,,,,25.0,,C
fruits,,,refrigerated,0,0.0,0.0,0.0,large,,,,,apple,hard,green,31.0,100.0,A
fruits,,,room,4,0.0,0.0,0.0,small,,,,,guava,hard,yellow,22.0,60.0,B
milk,buffalo,evening,refrigerated,1,1.04,6.5,9.0,,,,,,,,,85.0,,C
milk,cow,morning,room,2,1.03,3.5,8.5,,,,,,,,,70.0,,C
milk,goat,evening,room,6,1.032,4.5,8.0,,,,,,,,,10.0,,C
milk,cow,evening,refrigerated,7,1.03,3.5,8.5,,,,,,,,,0.0,,C
honey,,,room,291,0.0,0.0,0.0,,,dark,80,20,,,,70.9,,C
honey,,,room,107,0.0,0.0,0.0,,,dark,80,20,,,,89.3,,C
honey,,,room,132,0.0,0.0,0.0,,,light,85,17,,,,86.8,,C
eggs,,,room,1,0.0,0.0,0.0,small,clean,,,,,,,93.0,,C
milk,cow,morning,refrigerated,2,1.03,3.5,8.5,,,,,,,,,70.0,,C
milk,buffalo,evening,room,6,1.04,6.5,9.0,,,,,,,,,10.0,,C
eggs,,,room,5,0.0,0.0,0.0,medium,clean,,,,,,,65.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,small,,,,,pineapple,medium,red,18.0,50.0,B
eggs,,,refrigerated,4,0.0,0.0,0.0,large,dirty,,,,,,,72.0,,C
vegetables,,,refrigerated,5,0.0,0.0,0.0,small,,,,,cauliflower,soft,yellow,41.0,50.0,B
fruits,,,room,5,0.0,0.0,0.0,medium,,,,,pineapple,medium,green,23.0,50.0,B
milk,cow,evening,room,0,1.03,3.5,8.5,,,,,,,,,100.0,,C
honey,,,room,113,0.0,0.0,0.0,,,dark,80,20,,,,88.7,,C
vegetables,,,room,5,0.0,0.0,0.0,small,,,,,cabbage,hard,green,6.0,50.0,B
eggs,,,room,7,0.0,0.0,0.0,medium,dirty,,,,,,,51.0,,C
honey,,,refrigerated,332,0.0,0.0,0.0,,,light,85,17,,,,66.8,,C
milk,goat,morning,room,3,1.032,4.5,8.0,,,,,,,,,55.0,,C
honey,,,room,134,0.0,0.0,0.0,,,light,85,17,,,,86.6,,C
vegetables,,,refrigerated,2,0.0,0.0,0.0,medium,,,,,broccoli,soft,red,6.0,80.0,A
milk,cow,morning,refrigerated,2,1.03,3.5,8.5,,,,,,,,,70.0,,C
eggs,,,refrigerated,6,0.0,0.0,0.0,large,dirty,,,,,,,58.0,,C
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,mango,medium,green,5.0,40.0,C
fruits,,,room,7,0.0,0.0,0.0,small,,,,,strawberry,soft,yellow,33.0,30.0,C
milk,buffalo,morning,room,6,1.04,6.5,9.0,,,,,,,,,10.0,,C
honey,,,room,59,0.0,0.0,0.0,,,dark,80,20,,,,94.1,,C
eggs,,,refrigerated,5,0.0,0.0,0.0,small,dirty,,,,,,,65.0,,C
honey,,,room,300,0.0,0.0,0.0,,,dark,80,20,,,,70.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,pear,hard,red,26.0,50.0,B
fruits,,,refrigerated,5,0.0,0.0,0.0,small,,,,,banana,medium,red,6.0,50.0,B
fruits,,,room,2,0.0,0.0,0.0,small,,,,,banana,soft,green,34.0,80.0,A
honey,,,room,181,0.0,0.0,0.0,,,light,85,17,,,,81.9,,C
fruits,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,pear,medium,yellow,18.0,100.0,A
fruits,,,room,6,0.0,0.0,0.0,large,,,,,strawberry,soft,red,12.0,40.0,C
eggs,,,refrigerated,11,0.0,0.0,0.0,small,dirty,,,,,,,23.0,,C
honey,,,room,149,0.0,0.0,0.0,,,dark,80,20,,,,85.1,,C
eggs,,,room,8,0.0,0.0,0.0,small,clean,,,,,,,44.0,,C
milk,goat,morning,refrigerated,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
fruits,,,room,4,0.0,0.0,0.0,large,,,,,pineapple,medium,red,34.0,60.0,B
honey,,,room,154,0.0,0.0,0.0,,,light,85,17,,,,84.6,,C
milk,goat,evening,refrigerated,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
milk,buffalo,morning,room,5,1.04,6.5,9.0,,,,,,,,,25.0,,C
fruits,,,room,2,0.0,0.0,0.0,large,,,,,guava,soft,red,32.0,80.0,A
milk,cow,evening,room,4,1.03,3.5,8.5,,,,,,,,,40.0,,C
eggs,,,room,14,0.0,0.0,0.0,small,dirty,,,,,,,2.0,,C
honey,,,refrigerated,352,0.0,0.0,0.0,,,light,85,17,,,,64.8,,C
milk,cow,evening,room,2,1.03,3.5,8.5,,,,,,,,,70.0,,C
vegetables,,,refrigerated,7,0.0,0.0,0.0,large,,,,,pepper,hard,yellow,20.0,30.0,C
vegetables,,,refrigerated,1,0.0,0.0,0.0,small,,,,,beetroot,soft,yellow,20.0,90.0,A
honey,,,room,159,0.0,0.0,0.0,,,dark,80,20,,,,84.1,,C
milk,cow,morning,room,1,1.03,3.5,8.5,,,,,,,,,85.0,,C
fruits,,,room,5,0.0,0.0,0.0,small,,,,,mango,hard,green,40.0,50.0,B
milk,buffalo,evening,refrigerated,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
vegetables,,,refrigerated,1,0.0,0.0,0.0,small,,,,,cabbage,medium,yellow,49.0,90.0,A
fruits,,,refrigerated,1,0.0,0.0,0.0,large,,,,,kiwi,hard,red,18.0,90.0,A
milk,cow,evening,refrigerated,4,1.03,3.5,8.5,,,,,,,,,40.0,,C
honey,,,refrigerated,136,0.0,0.0,0.0,,,light,85,17,,,,86.4,,C
honey,,,room,98,0.0,0.0,0.0,,,dark,80,20,,,,90.2,,C
eggs,,,room,10,0.0,0.0,0.0,large,dirty,,,,,,,30.0,,C
milk,cow,evening,room,4,1.03,3.5,8.5,,,,,,,,,40.0,,C
honey,,,room,167,0.0,0.0,0.0,,,light,85,17,,,,83.3,,C
eggs,,,room,9,0.0,0.0,0.0,large,clean,,,,,,,37.0,,C
